District,gnn_embed_0,gnn_embed_1,gnn_embed_2,gnn_embed_3,gnn_embed_4,gnn_embed_5,gnn_embed_6,gnn_embed_7,gnn_embed_8,gnn_embed_9,gnn_embed_10,gnn_embed_11,gnn_embed_12,gnn_embed_13,gnn_embed_14,gnn_embed_15,gnn_embed_16,gnn_embed_17,gnn_embed_18,gnn_embed_19,gnn_embed_20,gnn_embed_21,gnn_embed_22,gnn_embed_23,gnn_embed_24,gnn_embed_25,gnn_embed_26,gnn_embed_27,gnn_embed_28,gnn_embed_29,gnn_embed_30,gnn_embed_31,gnn_embed_32,gnn_embed_33,gnn_embed_34,gnn_embed_35,gnn_embed_36,gnn_embed_37,gnn_embed_38,gnn_embed_39,gnn_embed_40,gnn_embed_41,gnn_embed_42,gnn_embed_43,gnn_embed_44,gnn_embed_45,gnn_embed_46,gnn_embed_47,gnn_embed_48,gnn_embed_49,gnn_embed_50,gnn_embed_51,gnn_embed_52,gnn_embed_53,gnn_embed_54,gnn_embed_55,gnn_embed_56,gnn_embed_57,gnn_embed_58,gnn_embed_59,gnn_embed_60,gnn_embed_61,gnn_embed_62,gnn_embed_63
Kangra,0.0,0.0,0.0,0.0,89.14107,365.21906,448.93878,0.0,0.0,487.50775,214.36975,77.04587,0.0,718.0521,0.0,0.0,0.0,0.0,265.4076,649.7539,0.0,0.0,0.0,0.0,340.14386,0.0,0.0,243.38144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.40474,0.0,84.15421,0.0,48.224564,0.0,0.0,149.3517,164.06607,90.648346,0.0,285.73166,208.03752,350.2523,0.0,0.0,0.0,0.0,0.0,0.0,141.85878,0.0,0.0,346.66666,172.47089,0.0,0.0,0.0
Kinnaur,0.0,0.0,0.0,0.0,108.284676,91.55028,282.98724,0.0,0.0,380.04272,156.45474,9.766209,0.0,438.48517,135.98692,0.0,0.0,0.0,50.870834,341.75537,0.0,0.0,0.0,0.0,110.04372,0.0,0.0,34.201874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230.75601,0.0,67.47888,0.0,0.0,0.0,0.0,74.331474,57.403988,119.41528,0.0,305.5923,72.64504,59.25406,0.0,0.0,87.59471,0.0,0.0,0.0,21.345734,0.0,0.0,296.27084,12.302567,0.0,0.0,0.0
Kullu,0.0,0.0,0.0,0.0,97.54404,339.6136,447.89105,0.0,0.0,499.80368,220.61911,70.463524,0.0,716.9654,20.762451,0.0,0.0,0.0,246.65643,638.48413,0.0,0.0,0.0,0.0,320.3794,0.0,0.0,223.83295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.77429,0.0,86.72891,0.0,34.4644,0.0,0.0,149.56467,158.43507,98.461395,0.0,308.39844,198.37357,323.52292,0.0,0.0,0.0,0.0,0.0,0.0,129.04526,0.0,0.0,361.5086,156.5429,0.0,0.0,0.0
Lahul&Spiti,0.0,0.0,0.0,0.0,119.349884,140.45316,342.31857,0.0,0.0,446.83826,190.74342,20.14,0.0,538.7123,134.86623,0.0,0.0,0.0,91.98813,433.61877,0.0,0.0,0.0,0.0,154.99625,0.0,0.0,71.63106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244.08012,0.0,79.557144,0.0,0.0,0.0,0.0,99.58397,86.424736,125.720665,0.0,343.31775,102.80101,112.71417,0.0,0.0,66.4675,0.0,0.0,0.0,40.413292,0.0,0.0,343.34784,38.272003,0.0,0.0,0.0
Mandi,0.0,0.0,0.0,0.0,126.04782,59.728912,300.95258,0.0,0.0,426.74524,179.33243,0.0,0.0,467.01846,185.3911,0.0,0.0,0.0,26.982239,346.7722,0.0,0.0,0.0,0.0,88.39818,0.0,0.0,8.537262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,278.83777,0.0,71.88965,0.0,0.0,0.0,0.0,79.90851,48.97867,138.14403,0.0,359.04935,62.321808,21.866821,0.0,0.0,132.21005,0.0,0.0,0.0,0.46959686,0.0,0.0,335.8017,0.0,0.0,0.0,0.0
Shimla,0.0,0.0,0.0,0.0,117.26161,83.923645,302.63525,0.0,0.0,414.12964,175.0866,3.922165,0.0,472.4514,165.29832,0.0,0.0,0.0,46.895096,360.78534,0.0,0.0,0.0,0.0,108.20909,0.0,0.0,27.293839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257.72253,0.0,69.751755,0.0,0.0,0.0,0.0,86.538,54.98672,128.38313,0.0,345.7626,73.423,49.297974,0.0,0.0,103.53015,0.0,0.0,0.0,8.489998,0.0,0.0,325.25272,2.8386078,0.0,0.0,0.0
Sirmaur,0.0,0.0,0.0,0.0,132.45157,49.75702,295.483,0.0,0.0,424.3092,177.80927,0.3078003,0.0,459.7345,182.2256,0.0,0.0,0.0,22.98236,343.4803,0.0,0.0,0.0,0.0,78.93126,0.0,0.0,4.191147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,276.2638,0.0,81.12374,0.0,0.0,0.0,0.0,73.88307,61.915802,138.73366,0.0,354.2197,59.67755,19.804169,0.0,0.0,138.93895,0.0,0.0,0.0,7.198349,0.0,0.0,338.44217,0.0,0.0,0.0,0.0
Solan,0.0,0.0,0.0,0.0,62.89107,414.43512,441.17798,0.0,0.0,445.72028,196.1152,86.49811,0.0,706.1341,0.0,0.0,0.0,0.0,299.33948,653.9731,0.0,0.0,0.0,0.0,378.17197,0.0,0.0,279.23413,8.993927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.53519,0.0,68.32823,0.0,75.299225,0.0,0.0,153.9337,158.38112,69.826836,0.0,237.07814,224.7767,394.94208,0.0,0.0,0.0,0.0,0.0,0.0,156.74313,0.0,0.0,307.08044,199.59839,0.0,0.0,0.0
Una,0.0,0.0,0.0,0.0,96.64153,109.54979,278.89142,0.0,0.0,360.79227,149.45297,10.994671,0.0,431.8303,117.4035,0.0,0.0,0.0,64.02283,338.82184,0.0,0.0,0.0,0.0,123.93088,0.0,0.0,49.43251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207.95499,0.0,58.7721,0.0,0.0,0.0,0.0,75.44429,53.03354,109.9766,0.0,281.31543,77.52352,74.09163,0.0,0.0,66.04425,0.0,0.0,0.0,27.326256,0.0,0.0,280.57065,22.514557,0.0,0.0,0.0
Anantnag,0.0,0.0,0.0,0.0,108.28496,176.26186,349.72302,0.0,0.0,437.25137,187.44241,28.101086,0.0,551.69604,106.675385,0.0,0.0,0.0,118.77203,454.20624,0.0,0.0,0.0,0.0,183.87724,0.0,0.0,99.05762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.67252,0.0,75.07648,0.0,0.0,0.0,0.0,105.20332,92.01577,115.92653,0.0,321.57532,117.32897,148.30862,0.0,0.0,31.719086,0.0,0.0,0.0,54.906868,0.0,0.0,331.799,59.256134,0.0,0.0,0.0
Badgam,0.0,0.0,0.0,0.0,103.225876,149.84293,321.58264,0.0,0.0,407.42847,172.37793,21.100124,0.0,504.39642,112.1467,0.0,0.0,0.0,96.57443,408.40503,0.0,0.0,0.0,0.0,160.49342,0.0,0.0,78.340195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.08435,0.0,68.15807,0.0,0.0,0.0,0.0,94.18971,74.81755,113.97417,0.0,308.26672,101.694374,118.27731,0.0,0.0,44.795807,0.0,0.0,0.0,42.012268,0.0,0.0,311.09836,43.568237,0.0,0.0,0.0
Bandipore,0.0,0.0,0.0,0.0,111.09123,173.60577,352.80984,0.0,0.0,443.74286,190.476,27.488426,0.0,556.7064,111.264084,0.0,0.0,0.0,117.14195,457.27765,0.0,0.0,0.0,0.0,182.0981,0.0,0.0,97.1357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223.861,0.0,76.82034,0.0,0.0,0.0,0.0,105.8365,93.37178,118.12213,0.0,327.64905,116.92392,146.04776,0.0,0.0,36.36029,0.0,0.0,0.0,54.117294,0.0,0.0,337.30334,57.637344,0.0,0.0,0.0
Baramulla,0.0,0.0,0.0,0.0,108.93246,139.20323,324.21167,0.0,0.0,418.00452,177.27565,18.386452,0.0,508.6378,124.064026,0.0,0.0,0.0,89.2094,408.26733,0.0,0.0,0.0,0.0,152.47649,0.0,0.0,70.497055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.90002,0.0,71.05775,0.0,0.0,0.0,0.0,94.116936,75.16347,118.69314,0.0,320.69434,98.25472,108.10571,0.0,0.0,57.668518,0.0,0.0,0.0,37.766907,0.0,0.0,320.6738,37.09549,0.0,0.0,0.0
Doda,0.0,0.0,0.0,0.0,105.498474,145.17946,323.02612,0.0,0.0,412.4538,174.97372,19.274471,0.0,506.78134,117.97197,0.0,0.0,0.0,93.28694,408.03735,0.0,0.0,0.0,0.0,157.16223,0.0,0.0,74.86406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.51184,0.0,68.855,0.0,0.0,0.0,0.0,94.4146,74.039276,116.11117,0.0,314.07068,100.099365,113.18707,0.0,0.0,50.523712,0.0,0.0,0.0,39.534714,0.0,0.0,315.56625,40.25186,0.0,0.0,0.0
Ganderbal,0.0,0.0,0.0,0.0,112.77111,169.96234,353.23676,0.0,0.0,446.63037,191.81805,26.538353,0.0,557.4081,115.04413,0.0,0.0,0.0,114.59119,456.6424,0.0,0.0,0.0,0.0,179.313,0.0,0.0,94.4525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.47147,0.0,77.61043,0.0,0.0,0.0,0.0,105.70346,93.24472,119.529396,0.0,331.34836,115.66582,142.52182,0.0,0.0,40.472107,0.0,0.0,0.0,52.593307,0.0,0.0,339.97656,55.417572,0.0,0.0,0.0
Jammu,0.0,0.0,0.0,0.0,98.17224,131.41394,300.98703,0.0,0.0,384.58203,161.87367,15.219982,0.0,470.5531,116.47652,0.0,0.0,0.0,81.44078,374.43475,0.0,0.0,0.0,0.0,144.44273,0.0,0.0,64.43692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212.4203,0.0,61.66899,0.0,0.0,0.0,0.0,87.49366,60.905415,111.45758,0.0,298.0086,90.499054,96.627014,0.0,0.0,52.545593,0.0,0.0,0.0,31.637321,0.0,0.0,295.73682,32.29451,0.0,0.0,0.0
Kargil,0.0,0.0,0.0,0.0,117.37602,161.38849,355.915,0.0,0.0,456.48834,196.31476,24.092987,0.0,561.98175,125.989746,0.0,0.0,0.0,108.403656,457.29004,0.0,0.0,0.0,0.0,173.08884,0.0,0.0,87.54636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,238.62817,0.0,79.775375,0.0,0.0,0.0,0.0,106.46213,92.66904,123.73088,0.0,343.8543,113.11237,134.00671,0.0,0.0,50.88324,0.0,0.0,0.0,47.88646,0.0,0.0,348.18646,49.450912,0.0,0.0,0.0
Kathua,0.0,0.0,0.0,0.0,98.39262,141.71849,308.76276,0.0,0.0,390.97305,165.09833,17.85011,0.0,483.41022,112.00966,0.0,0.0,0.0,89.52455,387.74564,0.0,0.0,0.0,0.0,153.28024,0.0,0.0,72.13867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.70404,0.0,62.968285,0.0,0.0,0.0,0.0,90.50785,65.559166,111.17561,0.0,299.02713,95.84997,107.54028,0.0,0.0,45.887848,0.0,0.0,0.0,36.382065,0.0,0.0,299.56766,38.238495,0.0,0.0,0.0
Kishtwar,0.0,0.0,0.0,0.0,106.32703,176.42888,346.88416,0.0,0.0,432.37805,185.26358,27.589787,0.0,546.84314,104.78117,0.0,0.0,0.0,118.41606,449.7736,0.0,0.0,0.0,0.0,183.83176,0.0,0.0,98.97891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215.88593,0.0,73.28724,0.0,0.0,0.0,0.0,104.34343,89.56936,114.766174,0.0,317.62778,116.61205,147.41473,0.0,0.0,30.044067,0.0,0.0,0.0,54.32617,0.0,0.0,327.92365,58.983154,0.0,0.0,0.0
Kulgam,0.0,0.0,0.0,0.0,102.25873,151.8524,321.52155,0.0,0.0,406.25702,171.96605,21.22512,0.0,504.34314,110.2865,0.0,0.0,0.0,98.04753,408.87848,0.0,0.0,0.0,0.0,162.04352,0.0,0.0,79.99718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,214.18042,0.0,67.50805,0.0,0.0,0.0,0.0,94.32262,74.76465,113.16339,0.0,306.23758,102.36602,120.13214,0.0,0.0,42.61612,0.0,0.0,0.0,42.741722,0.0,0.0,309.71976,44.64801,0.0,0.0,0.0
Kupwara,0.0,0.0,0.0,0.0,114.18439,129.51663,326.58594,0.0,0.0,427.52515,181.62036,16.153038,0.0,512.4701,134.87553,0.0,0.0,0.0,82.478424,408.18182,0.0,0.0,0.0,0.0,145.19084,0.0,0.0,63.24405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,238.69597,0.0,73.848274,0.0,0.0,0.0,0.0,94.08225,75.561455,123.03842,0.0,332.1744,95.1642,98.90289,0.0,0.0,69.35281,0.0,0.0,0.0,33.92473,0.0,0.0,329.4555,31.270905,0.0,0.0,0.0
Leh(Ladakh),0.0,0.0,0.0,0.0,116.008095,166.58984,355.51453,0.0,0.0,452.24634,193.89862,26.250816,0.0,560.369,118.795166,0.0,0.0,0.0,111.92453,458.41058,0.0,0.0,0.0,0.0,176.6387,0.0,0.0,91.586105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,232.86916,0.0,79.88239,0.0,0.0,0.0,0.0,104.944786,94.93286,122.194534,0.0,336.18732,114.686745,139.48892,0.0,0.0,46.14435,0.0,0.0,0.0,52.54145,0.0,0.0,344.63553,53.64421,0.0,0.0,0.0
Poonch,0.0,0.0,0.0,0.0,103.7677,117.79202,301.0613,0.0,0.0,392.5348,165.31897,12.351372,0.0,470.55823,129.47664,0.0,0.0,0.0,71.59296,370.06287,0.0,0.0,0.0,0.0,133.92209,0.0,0.0,53.971313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224.63605,0.0,64.40644,0.0,0.0,0.0,0.0,86.59326,59.768475,116.319664,0.0,310.34283,85.546814,83.27295,0.0,0.0,67.09494,0.0,0.0,0.0,25.926361,0.0,0.0,304.0572,24.204254,0.0,0.0,0.0
Pulwama,0.0,0.0,0.0,0.0,109.55291,138.27325,324.63492,0.0,0.0,419.162,177.78543,18.323433,0.0,509.3614,125.29242,0.0,0.0,0.0,88.55145,408.50595,0.0,0.0,0.0,0.0,151.8341,0.0,0.0,69.689316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229.1828,0.0,71.46883,0.0,0.0,0.0,0.0,94.260765,75.24602,119.23339,0.0,322.27438,98.02984,107.22626,0.0,0.0,58.849274,0.0,0.0,0.0,37.328995,0.0,0.0,321.84967,36.53241,0.0,0.0,0.0
Rajouri,0.0,0.0,0.0,0.0,97.533485,129.86409,298.81735,0.0,0.0,381.9687,160.61551,14.772076,0.0,466.95697,116.514114,0.0,0.0,0.0,80.09534,371.02917,0.0,0.0,0.0,0.0,143.03996,0.0,0.0,63.21245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.76636,0.0,60.991283,0.0,0.0,0.0,0.0,86.770676,59.535786,111.10653,0.0,296.62854,89.47611,94.7626,0.0,0.0,52.979767,0.0,0.0,0.0,30.755913,0.0,0.0,293.87756,31.354767,0.0,0.0,0.0
Ramban,0.0,0.0,0.0,0.0,106.4881,144.78868,324.02023,0.0,0.0,414.3728,175.70642,19.644127,0.0,508.42963,118.76625,0.0,0.0,0.0,93.186615,409.7362,0.0,0.0,0.0,0.0,156.8473,0.0,0.0,74.64551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,222.79663,0.0,69.83419,0.0,0.0,0.0,0.0,94.59225,75.3114,116.669106,0.0,315.71527,100.271126,113.43399,0.0,0.0,51.529633,0.0,0.0,0.0,39.8908,0.0,0.0,317.15616,40.347168,0.0,0.0,0.0
Reasi,0.0,0.0,0.0,0.0,102.193085,123.755066,302.5794,0.0,0.0,391.56775,165.00006,13.663097,0.0,473.1386,124.873886,0.0,0.0,0.0,76.04558,374.0078,0.0,0.0,0.0,0.0,138.6915,0.0,0.0,58.54448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.78537,0.0,63.867107,0.0,0.0,0.0,0.0,87.47191,61.042686,114.84367,0.0,307.0059,88.04149,89.310974,0.0,0.0,61.57666,0.0,0.0,0.0,28.505478,0.0,0.0,302.41434,27.706512,0.0,0.0,0.0
Samba,0.0,0.0,0.0,0.0,100.6945,130.20213,304.5041,0.0,0.0,390.95847,164.8526,15.102921,0.0,476.3496,119.99289,0.0,0.0,0.0,80.91165,378.67828,0.0,0.0,0.0,0.0,143.84793,0.0,0.0,63.55208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.80994,0.0,63.44832,0.0,0.0,0.0,0.0,88.4217,62.711582,113.34888,0.0,303.59067,90.783775,95.93472,0.0,0.0,55.8125,0.0,0.0,0.0,31.45263,0.0,0.0,300.98755,31.562546,0.0,0.0,0.0
Shupiyan,0.0,0.0,0.0,0.0,109.589386,138.62102,324.9278,0.0,0.0,419.4264,177.91634,18.42028,0.0,509.84113,125.13893,0.0,0.0,0.0,88.8374,409.0121,0.0,0.0,0.0,0.0,152.12794,0.0,0.0,69.96788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229.13234,0.0,71.54135,0.0,0.0,0.0,0.0,94.35596,75.463066,119.22998,0.0,322.3109,98.21687,107.62109,0.0,0.0,58.647797,0.0,0.0,0.0,37.526848,0.0,0.0,322.0186,36.753983,0.0,0.0,0.0
Srinagar,0.0,0.0,0.0,0.0,112.143234,133.47226,325.8352,0.0,0.0,423.9566,180.00175,17.10559,0.0,511.29205,130.66693,0.0,0.0,0.0,85.23038,408.46866,0.0,0.0,0.0,0.0,148.21439,0.0,0.0,66.15306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234.52467,0.0,72.79249,0.0,0.0,0.0,0.0,94.22132,75.42757,121.36976,0.0,327.8866,96.48044,102.646545,0.0,0.0,64.67145,0.0,0.0,0.0,35.430344,0.0,0.0,326.18628,33.619476,0.0,0.0,0.0
Udhampur,0.0,0.0,0.0,0.0,98.29081,161.4155,321.437,0.0,0.0,400.52704,169.4798,23.377918,0.0,504.3487,101.23633,0.0,0.0,0.0,104.93869,411.88022,0.0,0.0,0.0,0.0,169.47923,0.0,0.0,87.23465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.6135,0.0,65.60891,0.0,0.0,0.0,0.0,95.08535,75.44841,109.76114,0.0,297.8033,105.870186,129.46823,0.0,0.0,32.30005,0.0,0.0,0.0,46.618546,0.0,0.0,303.94226,50.32042,0.0,0.0,0.0
Bokaro,0.0,0.0,0.0,0.0,123.32244,299.42426,462.32748,0.0,0.0,547.2885,240.8855,60.426743,0.0,738.35504,67.878204,0.0,0.0,0.0,217.8379,644.17487,0.0,0.0,0.0,0.0,290.44882,0.0,0.0,192.96559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217.8859,0.0,100.43092,0.0,8.952835,0.0,0.0,148.35545,162.45172,119.518654,0.0,361.1778,185.97327,285.11853,0.0,0.0,0.0,0.0,0.0,0.0,114.08304,0.0,0.0,402.19766,131.5369,0.0,0.0,0.0
Chatra,0.0,0.0,0.0,0.0,139.09158,29.698914,302.51984,0.0,0.0,446.98834,189.15482,0.0,0.0,470.9986,214.11697,0.0,0.0,0.0,7.1700897,339.63663,0.0,0.0,0.0,0.0,65.17107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,304.8216,0.0,79.01466,0.0,0.0,0.0,0.0,79.34891,49.146954,148.2037,0.0,387.11182,52.23385,0.0,0.0,0.0,164.04085,0.0,0.0,0.0,0.0,0.0,0.0,357.26053,0.0,0.0,0.0,0.0
Deoghar,0.0,0.0,0.0,0.0,112.18784,305.0638,448.1355,0.0,0.0,521.4224,230.39746,62.308945,0.0,717.4358,53.50757,0.0,0.0,0.0,221.69826,627.62036,0.0,0.0,0.0,0.0,293.26465,0.0,0.0,197.96954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197.90497,0.0,93.61935,0.0,16.073578,0.0,0.0,147.11388,156.11577,110.560196,0.0,338.79282,186.03586,289.79575,0.0,0.0,0.0,0.0,0.0,0.0,115.23099,0.0,0.0,382.51736,135.88695,0.0,0.0,0.0
Dhanbad,0.0,0.0,0.0,0.0,128.88707,287.958,466.76193,0.0,0.0,560.51794,247.9643,56.38443,0.0,745.82227,83.29907,0.0,0.0,0.0,209.74814,644.13776,0.0,0.0,0.0,0.0,282.14102,0.0,0.0,184.80219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,231.67592,0.0,102.71214,0.0,1.0163727,0.0,0.0,149.85886,161.18135,124.97713,0.0,376.53873,181.91022,273.22168,0.0,0.0,0.0,0.0,0.0,0.0,108.3143,0.0,0.0,414.566,123.90109,0.0,0.0,0.0
Dumka,0.0,0.0,0.0,0.0,126.5634,57.66565,295.67996,0.0,0.0,419.21707,177.27197,0.0,0.0,461.32812,179.59229,0.0,0.0,0.0,28.728912,343.9783,0.0,0.0,0.0,0.0,85.713486,0.0,0.0,10.402924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269.71136,0.0,75.52094,0.0,0.0,0.0,0.0,78.700195,56.690838,134.54703,0.0,350.88232,62.45983,25.460724,0.0,0.0,129.42595,0.0,0.0,0.0,5.505562,0.0,0.0,334.3227,0.0,0.0,0.0,0.0
Garhwa,0.0,0.0,0.0,0.0,131.8924,41.450317,297.19702,0.0,0.0,432.05942,182.49725,0.0,0.0,463.2453,199.19366,0.0,0.0,0.0,16.47615,340.0895,0.0,0.0,0.0,0.0,73.859665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,289.32922,0.0,76.346794,0.0,0.0,0.0,0.0,79.80216,50.983948,141.0624,0.0,372.6176,56.56716,8.211212,0.0,0.0,146.68163,0.0,0.0,0.0,0.0,0.0,0.0,343.2965,0.0,0.0,0.0,0.0
Giridih,0.0,0.0,0.0,0.0,144.09863,268.73526,479.9292,0.0,0.0,592.3048,262.94107,52.894165,0.0,766.97473,109.91461,0.0,0.0,0.0,196.85574,654.3829,0.0,0.0,0.0,0.0,268.4886,0.0,0.0,169.66211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,260.82227,0.0,112.111084,0.0,0.0,0.0,0.0,151.70804,166.47624,137.46611,0.0,409.56305,177.46265,255.32233,0.0,0.0,5.825775,0.0,0.0,0.0,101.74812,0.0,0.0,443.0431,112.449524,0.0,0.0,0.0
Godda,0.0,0.0,0.0,0.0,70.20672,396.7649,434.68103,0.0,0.0,446.74585,194.4479,84.95227,0.0,694.25934,0.0,0.0,0.0,0.0,286.10156,644.1245,0.0,0.0,0.0,0.0,363.2448,0.0,0.0,265.95306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.36438,0.0,73.741776,0.0,69.72766,0.0,0.0,147.6039,161.10913,74.11411,0.0,242.88275,217.60402,380.05624,0.0,0.0,0.0,0.0,0.0,0.0,153.36699,0.0,0.0,308.77078,191.57433,0.0,0.0,0.0
Gumla,0.0,0.0,0.0,0.0,112.720825,321.95645,461.30505,0.0,0.0,532.39014,236.64401,66.10575,0.0,738.46387,46.70392,0.0,0.0,0.0,235.72435,652.3655,0.0,0.0,0.0,0.0,307.84863,0.0,0.0,211.2832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195.4512,0.0,96.11748,0.0,22.552658,0.0,0.0,152.36736,166.22891,109.27617,0.0,341.63306,195.12659,309.1796,0.0,0.0,0.0,0.0,0.0,0.0,122.164314,0.0,0.0,386.92874,146.39023,0.0,0.0,0.0
Hazaribagh,0.0,0.0,0.0,0.0,143.97478,24.739014,305.2696,0.0,0.0,455.4322,192.79214,0.0,0.0,476.2767,219.37396,0.0,0.0,0.0,3.5503082,343.86172,0.0,0.0,0.0,0.0,61.53572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,312.27234,0.0,84.06671,0.0,0.0,0.0,0.0,78.5206,53.825615,152.12758,0.0,395.4455,51.554054,0.0,0.0,0.0,170.50366,0.0,0.0,0.0,0.0,0.0,0.0,364.2698,0.0,0.0,0.0,0.0
Jamtara,0.0,0.0,0.0,0.0,149.28047,8.57666,305.75897,0.0,0.0,463.09427,197.68109,0.0,0.0,475.24988,238.00273,0.0,0.0,0.0,0.0,337.64172,0.0,0.0,0.0,0.0,49.29033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,326.49335,0.0,83.844284,0.0,0.0,0.0,0.0,79.716415,49.4451,156.0166,0.0,410.61642,45.174072,0.0,0.0,0.0,187.59938,0.0,0.0,0.0,0.0,0.0,0.0,372.67703,0.0,0.0,0.0,0.0
Khunti,0.0,0.0,0.0,0.0,111.81964,322.48495,458.02496,0.0,0.0,528.6139,234.21521,67.31598,0.0,734.51874,41.279297,0.0,0.0,0.0,236.5524,648.78406,0.0,0.0,0.0,0.0,306.99725,0.0,0.0,212.76491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190.14044,0.0,96.32501,0.0,22.928467,0.0,0.0,149.99382,167.55801,107.939926,0.0,333.5083,194.93344,310.75705,0.0,0.0,0.0,0.0,0.0,0.0,126.38043,0.0,0.0,385.04462,147.89676,0.0,0.0,0.0
Kodarma,0.0,0.0,0.0,0.0,143.21463,221.99088,443.29742,0.0,0.0,562.1278,246.9209,41.31157,0.0,706.386,127.894135,0.0,0.0,0.0,159.75348,592.10315,0.0,0.0,0.0,0.0,228.24095,0.0,0.0,133.49393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,268.19537,0.0,106.155136,0.0,0.0,0.0,0.0,136.3825,144.66832,139.03215,0.0,403.2666,153.32306,204.8583,0.0,0.0,35.99713,0.0,0.0,0.0,80.565186,0.0,0.0,423.96588,84.914215,0.0,0.0,0.0
Latehar,0.0,0.0,0.0,0.0,99.734116,339.2271,448.776,0.0,0.0,503.01358,221.28992,71.15385,0.0,717.241,19.370483,0.0,0.0,0.0,246.71608,641.82666,0.0,0.0,0.0,0.0,319.247,0.0,0.0,223.56445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.8297,0.0,88.75723,0.0,34.580032,0.0,0.0,147.81136,162.51834,99.09392,0.0,308.6586,198.91238,325.1527,0.0,0.0,0.0,0.0,0.0,0.0,131.08005,0.0,0.0,361.36594,157.16795,0.0,0.0,0.0
Lohardaga,0.0,0.0,0.0,0.0,160.96278,0.0,307.77228,0.0,0.0,478.42468,202.41997,0.0,0.0,479.3861,246.79097,0.0,0.0,0.0,0.0,338.80814,0.0,0.0,0.0,0.0,35.784058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,340.09015,0.0,94.50387,0.0,0.0,0.0,0.0,73.86128,59.499184,163.98564,0.0,420.9132,40.30979,0.0,0.0,0.0,207.46579,0.0,0.0,0.0,0.0,0.0,0.0,386.98132,0.0,0.0,0.0,0.0
Pakur,0.0,0.0,0.0,0.0,116.75315,73.663055,291.39542,0.0,0.0,403.17123,169.88777,3.0107384,0.0,455.54196,164.57863,0.0,0.0,0.0,39.535583,344.3935,0.0,0.0,0.0,0.0,98.84767,0.0,0.0,20.728195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,253.90218,0.0,69.90025,0.0,0.0,0.0,0.0,81.242134,52.9644,127.3555,0.0,337.64465,68.00358,39.850555,0.0,0.0,108.03517,0.0,0.0,0.0,7.3253403,0.0,0.0,319.23322,0.0,0.0,0.0,0.0
